Date,Open,High,Low,Close,Volume
2003-04-14,3673.12,3701.96,3634.67,3663.52,4877954.7528812
2003-04-15,3730.81,3788.51,3721.2,3759.66,5043831.9804615
2003-04-16,3807.74,3836.57,3778.89,3798.13,3609169.1030317
2003-04-17,3759.66,3788.51,3721.2,3740.45,2887940.8994105
2003-04-18,3769.29,3788.51,3711.58,3730.81,3115697.6496628
2003-04-21,3701.96,3730.81,3653.88,3721.2,3697569.7115729
2003-04-22,3711.58,3721.2,3605.82,3644.29,4211635.5549262
2003-04-23,3653.88,3653.88,3500.04,3557.74,8117514.8263261
2003-04-24,3605.82,3634.67,3500.04,3576.98,8301902.8163452
2003-04-25,3096.19,3096.19,3096.19,3096.19,2065933.7738957
2003-04-28,2615.42,2663.5,2615.42,2615.42,36381137.608827
2003-04-30,2735.62,2802.92,2726,2788.5,24223586.401512
2003-05-01,2826.97,2826.97,2745.22,2754.86,8657683.2234259
2003-05-02,2759.65,2764.45,2692.33,2750.04,9358220.6843439
2003-05-06,2826.97,2903.88,2822.14,2870.22,12129887.940257
2003-05-07,2913.51,2923.11,2822.14,2851,5922935.1176261
2003-05-08,2826.97,2831.77,2754.86,2778.87,7314020.4705984
2003-05-09,2740.4,2750.04,2668.29,2706.76,9794493.7512992
2003-05-12,2769.26,2769.26,2706.76,2740.4,5569754.2266066
2003-05-13,2802.92,2855.8,2793.3,2807.73,8222031.4307724
2003-05-14,2913.51,2923.11,2875.04,2923.11,10269039.924803
2003-05-15,2884.64,2894.28,2812.56,2841.37,6581765.9027114
2003-05-16,2846.19,2851,2759.65,2807.73,7215950.465249
2003-05-19,2759.65,2822.14,2759.65,2817.34,3714521.7680491
2003-05-20,2802.92,2802.92,2750.04,2778.87,5356555.7699711
2003-05-21,2793.3,2807.73,2754.86,2788.5,3628307.1618174
2003-05-22,2778.87,2812.56,2769.26,2802.92,3657946.6632857
2003-05-23,2875.04,2932.71,2855.8,2923.11,7912220.3036604
2003-05-26,2903.88,2961.56,2894.28,2942.35,3335758.2264954
2003-05-27,2903.88,2903.88,2875.04,2884.64,2976026.3542669
2003-05-28,2913.51,2932.71,2879.84,2884.64,5045703.8327604
2003-05-29,3000.04,3009.64,2951.94,2980.81,7309235.955902
2003-05-30,3028.9,3067.36,3019.28,3057.74,7527737.826772
2003-06-02,3125.04,3173.11,3115.43,3173.11,6399248.761317
2003-06-03,3182.73,3240.42,3153.88,3201.97,6975191.1163199
2003-06-04,3250.04,3298.11,3211.58,3259.65,5671152.4154537
2003-06-05,3307.73,3317.35,3269.27,3288.51,4066558.470532
2003-06-06,3288.51,3355.8,3250.04,3336.57,5100928.9957855
2003-06-09,3355.8,3451.97,3336.57,3413.52,5666057.7654434
2003-06-10,3346.19,3346.19,3269.27,3288.51,5940823.6020889
2003-06-11,3307.73,3365.42,3307.73,3317.35,8384895.6285397
2003-06-12,3403.88,3403.88,3317.35,3336.57,4499296.5971137
2003-06-13,3326.96,3355.8,3326.96,3346.19,5780872.0667191
2003-06-16,3288.51,3298.11,3240.42,3240.42,4511775.2778816
2003-06-17,3326.96,3346.19,3298.11,3336.57,4381258.4944526
2003-06-18,3375.05,3403.88,3346.19,3346.19,4065412.2746471
2003-06-19,3394.28,3403.88,3365.42,3403.88,3981383.6707247
2003-06-20,3355.8,3384.64,3326.96,3384.64,2950754.8427207
2003-06-23,3336.57,3346.19,3288.51,3317.35,3474700.8544549
2003-06-24,3240.42,3259.65,3192.36,3201.97,4351411.2324342
2003-06-25,3173.11,3173.11,3125.04,3144.29,5054857.3410531
2003-06-26,3134.66,3173.11,3096.19,3144.29,5412093.0756583
2003-06-27,3230.81,3240.42,3192.36,3211.58,4408400.8546235
2003-06-30,3230.81,3269.27,3211.58,3250.04,3635273.6641265
2003-07-01,3221.2,3307.73,3221.2,3298.11,3287606.9589141
2003-07-02,3336.57,3538.5,3336.57,3500.04,11343137.880456
2003-07-03,3692.36,3730.81,3557.74,3576.98,12666938.925432
2003-07-04,3538.5,3586.59,3519.27,3538.5,4921844.4200008
2003-07-07,3548.12,3692.36,3538.5,3682.74,5512139.3154188
2003-07-08,3798.13,3817.36,3740.45,3759.66,9618944.1158881
2003-07-09,3769.29,3788.51,3730.81,3740.45,7117776.0777874
2003-07-10,3711.58,3721.2,3634.67,3663.52,6614628.2018911
2003-07-11,3586.59,3615.45,3509.66,3528.88,7319845.7953934
2003-07-14,3625.05,3740.45,3605.82,3740.45,7821221.1827322
2003-07-15,3817.36,3894.27,3807.74,3836.57,14529657.789511
2003-07-16,3855.83,3865.43,3759.66,3836.57,7371015.1111586
2003-07-17,3740.45,3759.66,3663.52,3673.12,4717277.5610974
2003-07-18,3653.88,3663.52,3605.82,3634.67,4333002.8447591
2003-07-22,3605.82,3615.45,3538.5,3605.82,4203836.0030684
2003-07-23,3663.52,3673.12,3615.45,3644.29,5055897.1474776
2003-07-24,3596.21,3653.88,3538.5,3615.45,5455149.6932294
2003-07-25,3567.33,3605.82,3509.66,3567.33,10896983.641446
2003-07-28,3644.29,3673.12,3615.45,3673.12,4578439.3152501
2003-07-29,3701.96,3721.2,3682.74,3692.36,3977951.105115
2003-07-30,3653.88,3663.52,3576.98,3586.59,4275281.5441108
2003-07-31,3615.45,3615.45,3538.5,3586.59,3350108.7595622
2003-08-01,3673.12,3673.12,3576.98,3605.82,3842648.8033154
2003-08-04,3557.74,3557.74,3451.97,3461.57,4930368.6245984
2003-08-05,3480.8,3538.5,3480.8,3490.43,4264048.4229692
2003-08-06,3451.97,3461.57,3403.88,3423.11,3755080.2406486
2003-08-07,3432.72,3451.97,3394.28,3451.97,3104672.2890713
2003-08-08,3394.28,3432.72,3375.05,3394.28,3817482.6775554
2003-08-11,3403.88,3432.72,3365.42,3432.72,1917633.8917901
2003-08-12,3451.97,3490.43,3423.11,3461.57,1946438.3363616
2003-08-13,3480.8,3509.66,3451.97,3490.43,2672871.5941502
2003-08-14,3509.66,3576.98,3500.04,3576.98,2545265.4657703
2003-08-15,3576.98,3605.82,3528.88,3567.33,2789556.7440505
2003-08-18,3596.21,3615.45,3576.98,3596.21,2912171.6008581
2003-08-19,3634.67,3692.36,3625.05,3644.29,3612812.440214
2003-08-20,3663.52,3673.12,3605.82,3644.29,2902502.2040497
2003-08-21,3663.52,3682.74,3634.67,3682.74,3409700.9088352
2003-08-22,3721.2,3721.2,3663.52,3701.96,2996617.7332289
2003-08-25,3711.58,3730.81,3673.12,3682.74,2531328.4464554
2003-08-26,3634.67,3653.88,3605.82,3625.05,2019758.7407253
2003-08-27,3634.67,3663.52,3615.45,3625.05,2193957.4307239
2003-08-28,3653.88,3653.88,3615.45,3625.05,1837033.8387809
2003-08-29,3692.36,3692.36,3653.88,3692.36,2786852.8458772
2003-09-01,3692.36,3740.45,3682.74,3740.45,3319741.5943315
2003-09-02,3778.89,3807.74,3750.05,3807.74,5600019.0170735
2003-09-03,3865.43,3884.66,3826.98,3846.21,7038633.3596511
2003-09-04,3836.57,3846.21,3750.05,3769.29,3850654.1083748
2003-09-05,3826.98,3846.21,3807.74,3846.21,4516977.3210265
2003-09-08,3855.83,4048.13,3836.57,4038.52,15660852.760488
2003-09-09,4173.14,4269.28,4153.91,4201.99,17635373.899703
2003-09-10,4153.91,4250.05,4134.66,4173.14,7072743.2258054
2003-09-11,4057.75,4115.44,4048.13,4067.37,5702457.0123451
2003-09-12,4144.27,4201.99,4115.44,4182.73,7775462.6743361
2003-09-16,4182.73,4221.2,4153.91,4192.37,4433257.8487438
2003-09-17,4278.89,4278.89,4201.99,4240.43,4356088.353996
2003-09-18,4163.52,4221.2,4125.06,4201.99,3818417.0981936
2003-09-19,4259.65,4259.65,4134.66,4134.66,3812903.9160607
2003-09-22,4096.22,4096.22,3894.27,3961.58,6324056.5046543
2003-09-24,3913.49,4019.28,3913.49,3990.45,6504703.8010982
2003-09-25,3846.21,3875.05,3798.13,3817.36,6518846.5736149
2003-09-26,3826.98,3903.9,3826.98,3846.21,4684933.1577816
2003-09-29,3798.13,3807.74,3730.81,3740.45,3817687.427083
2003-09-30,3788.51,3807.74,3750.05,3750.05,2570848.1163046
2003-10-01,3701.96,3730.81,3663.52,3692.36,4147051.1304067
2003-10-02,3750.05,3778.89,3730.81,3750.05,4395402.2706434
2003-10-03,3798.13,3826.98,3769.29,3826.98,3680721.0335346
2003-10-06,3903.9,3932.73,3875.05,3894.27,3219904.1187953
2003-10-07,3865.43,3875.05,3807.74,3836.57,2824398.2886637
2003-10-08,3778.89,3788.51,3663.52,3692.36,4032964.4928933
2003-10-09,3740.45,3750.05,3673.12,3682.74,3706825.5946294
2003-10-10,3730.81,3846.21,3721.2,3836.57,6162442.884884
2003-10-14,3846.21,3894.27,3817.36,3836.57,3843584.2276277
2003-10-15,3807.74,3826.98,3759.66,3788.51,3266599.0551779
2003-10-16,3846.21,3913.49,3836.57,3875.05,6961152.7259153
2003-10-17,3923.12,4038.52,3913.49,4000.04,9720757.8258353
2003-10-20,3951.94,4019.28,3923.12,3990.45,6623157.4248595
2003-10-21,4038.52,4115.44,3961.58,4038.52,8837080.9455468
2003-10-22,4067.37,4105.81,4009.66,4009.66,6320520.5606066
2003-10-23,3865.43,3894.27,3807.74,3807.74,5698090.0260971
2003-10-24,3759.66,3759.66,3576.98,3634.67,10377094.480646
2003-10-27,3673.12,3711.58,3644.29,3673.12,4567310.5762205
2003-10-28,3740.45,3759.66,3701.96,3711.58,3668137.9706546
2003-10-29,3826.98,3836.57,3721.2,3759.66,6239820.1401819
2003-10-30,3750.05,3750.05,3644.29,3644.29,4653733.9466765
2003-10-31,3692.36,3730.81,3644.29,3682.74,4136548.6840498
2003-11-04,3826.98,3836.57,3750.05,3807.74,6116891.1333639
2003-11-05,3817.36,3875.05,3778.89,3875.05,8549212.1428092
2003-11-06,3826.98,3875.05,3769.29,3778.89,3972022.401882
2003-11-07,3798.13,3855.83,3778.89,3846.21,3515468.0912786
2003-11-10,3855.83,3923.12,3826.98,3846.21,3999996.8079273
2003-11-11,3759.66,3798.13,3701.96,3740.45,4196245.2154349
2003-11-12,3778.89,3788.51,3673.12,3730.81,2319069.4288288
2003-11-13,3778.89,3807.74,3721.2,3778.89,2404970.8887243
2003-11-14,3750.05,3759.66,3663.52,3673.12,3560290.1716881
2003-11-17,3682.74,3692.36,3596.21,3625.05,4996618.1445409
2003-11-18,3663.52,3711.58,3625.05,3692.36,3389524.0472993
2003-11-19,3576.98,3596.21,3509.66,3538.5,5230405.97279
2003-11-20,3634.67,3653.88,3586.59,3605.82,2903018.0925654
2003-11-21,3557.74,3596.21,3538.5,3567.33,3015754.7883404
2003-11-25,3673.12,3673.12,3538.5,3548.12,3496852.9467277
2003-11-26,3548.12,3605.82,3548.12,3586.59,3526596.8303081
2003-11-27,3605.82,3663.52,3586.59,3644.29,2722373.807144
2003-11-28,3644.29,3653.88,3576.98,3653.88,2286929.7750406
2003-12-01,3634.67,3682.74,3567.33,3653.88,4689509.9119279
2003-12-02,3576.98,3586.59,3538.5,3586.59,6704691.8985069
2003-12-03,3625.05,3653.88,3576.98,3576.98,4613175.474077
2003-12-04,3567.33,3586.59,3548.12,3567.33,3302790.5415294
2003-12-05,3586.59,3596.21,3528.88,3548.12,3333573.2278602
2003-12-08,3490.43,3519.27,3432.72,3461.57,4722893.1179941
2003-12-09,3509.66,3509.66,3432.72,3451.97,3102698.0620086
2003-12-10,3423.11,3423.11,3355.8,3403.88,3409909.6730594
2003-12-11,3423.11,3432.72,3365.42,3384.64,2256043.7102719
2003-12-12,3471.19,3490.43,3432.72,3442.35,4714053.7597119
2003-12-15,3538.5,3557.74,3500.04,3548.12,4248138.1802657
2003-12-16,3461.57,3490.43,3432.72,3442.35,3257551.9363456
2003-12-17,3480.8,3500.04,3432.72,3442.35,2598407.0012498
2003-12-18,3442.35,3480.8,3432.72,3461.57,2382713.4106652
2003-12-19,3509.66,3557.74,3500.04,3557.74,5087929.4081312
2003-12-22,3567.33,3576.98,3538.5,3548.12,2224117.8390787
2003-12-24,3596.21,3596.21,3548.12,3557.74,3368934.6756856
2003-12-25,3567.33,3567.33,3480.8,3500.04,2495033.5816659
2003-12-26,3500.04,3538.5,3500.04,3509.66,1368727.5074978
2003-12-29,3538.5,3557.74,3519.27,3519.27,1368517.7395994
2003-12-30,3567.33,3576.98,3557.74,3567.33,1654410.307926
2004-01-05,3653.88,3663.52,3625.05,3634.67,2775830.4963081
2004-01-06,3692.36,3711.58,3634.67,3644.29,5693723.0398491
2004-01-07,3673.12,3701.96,3644.29,3663.52,3742080.6529944
2004-01-08,3625.05,3673.12,3615.45,3653.88,2952938.8376818
2004-01-09,3730.81,3807.74,3701.96,3778.89,7482289.4536899
2004-01-13,3778.89,3798.13,3721.2,3778.89,4843115.2156163
2004-01-14,3826.98,3951.94,3807.74,3923.12,15817266.344461
2004-01-15,3951.94,4057.75,3951.94,3990.45,20948772.273376
2004-01-16,3951.94,4009.66,3932.73,4009.66,7838589.7639827
2004-01-19,4067.37,4173.14,4057.75,4134.66,12250839.70899
2004-01-20,4173.14,4269.28,4125.06,4240.43,11464713.934513
2004-01-21,4153.91,4240.43,4134.66,4192.37,8399039.4047306
2004-01-22,4230.83,4259.65,4182.73,4201.99,6439495.0912543
2004-01-23,4259.65,4298.13,4221.2,4278.89,9214908.059114
2004-01-26,4250.05,4259.65,4163.52,4192.37,7586810.0728328
2004-01-27,4250.05,4250.05,4163.52,4163.52,4771044.3855754
2004-01-28,4115.44,4173.14,4086.59,4153.91,4417658.7450283
2004-01-29,4125.06,4134.66,4067.37,4096.22,5098746.0044985
2004-01-30,4086.59,4153.91,4076.98,4086.59,4393426.0362324
2004-02-02,4076.98,4105.81,4067.37,4076.98,2484217.9889727
2004-02-03,4076.98,4086.59,4000.04,4038.52,3613330.336078
2004-02-04,4038.52,4096.22,3990.45,4000.04,6912066.0340216
2004-02-05,4000.04,4067.37,4000.04,4067.37,3566738.7781333
2004-02-06,4019.28,4057.75,4019.28,4057.75,2666629.7445809
2004-02-09,4105.81,4182.73,4096.22,4105.81,4718734.8959703
2004-02-10,4144.27,4173.14,4105.81,4144.27,4157765.3520102
2004-02-12,4182.73,4201.99,4163.52,4182.73,3584937.39791
2004-02-13,4153.91,4182.73,4144.27,4163.52,3110706.3780905
2004-02-16,4163.52,4173.14,4134.66,4144.27,2558782.9492885
2004-02-17,4173.14,4259.65,4153.91,4259.65,6244498.2654179
2004-02-18,4259.65,4278.89,4192.37,4211.6,3939365.855904
2004-02-19,4230.83,4355.83,4211.6,4355.83,8795482.6665228
2004-02-20,4346.21,4432.73,4307.74,4403.9,14003424.404378
2004-02-23,4355.83,4432.73,4346.21,4403.9,6626693.3689072
2004-02-24,4317.36,4336.59,4259.65,4269.28,4943372.2269493
2004-02-25,4230.83,4259.65,4192.37,4240.43,3937598.3857172
2004-02-26,4288.53,4307.74,4201.99,4230.83,5186102.7919186
2004-02-27,4288.53,4288.53,4240.43,4288.53,5645154.2438193
2004-03-01,4326.98,4375.06,4307.74,4375.06,4808276.6820256
2004-03-02,4384.67,4423.14,4355.83,4384.67,6268107.6925636
2004-03-03,4375.06,4442.37,4365.44,4384.67,4649365.9567544
2004-03-04,4365.44,4423.14,4336.59,4336.59,3630803.2994406
2004-03-05,4423.14,4480.82,4394.28,4480.82,6730483.3132654
2004-03-08,4461.6,4490.44,4423.14,4442.37,5088032.7865691
2004-03-09,4423.14,4423.14,4375.06,4423.14,2899379.7737539
2004-03-10,4384.67,4384.67,4288.53,4317.36,4383751.6210533
2004-03-11,4269.28,4278.89,4240.43,4259.65,3948623.7463088
2004-03-12,4182.73,4211.6,4163.52,4201.99,8482135.5953631
2004-03-15,4230.83,4240.43,4163.52,4163.52,4985073.8844112
2004-03-16,4115.44,4125.06,4086.59,4105.81,3210855.9962889
2004-03-17,4144.27,4211.6,4134.66,4182.73,3382453.162878
2004-03-18,4259.65,4259.65,4182.73,4192.37,3236127.5078351
2004-03-19,4115.44,4153.91,4096.22,4105.81,3622170.6980343
2004-03-22,4067.37,4067.37,4019.28,4019.28,3966925.7445234
2004-03-23,3980.82,4105.81,3961.58,4086.59,5255887.2522346
2004-03-24,4038.52,4048.13,3990.45,4038.52,4283395.2459791
2004-03-25,4000.04,4048.13,4000.04,4038.52,5819351.9301438
2004-03-26,4115.44,4221.2,4105.81,4201.99,6005509.397698
2004-03-29,4182.73,4240.43,4153.91,4153.91,3868854.7354998
2004-03-30,4250.05,4250.05,4192.37,4221.2,3122666.1593203
2004-03-31,4240.43,4259.65,4163.52,4192.37,3470437.2466448
2004-04-01,4182.73,4192.37,4086.59,4115.44,4532263.2784056
2004-04-02,4125.06,4201.99,4115.44,4163.52,3965782.5596609
2004-04-05,4269.28,4336.59,4240.43,4326.98,8151937.8388167
2004-04-06,4365.44,4384.67,4278.89,4346.21,5401589.6256273
2004-04-07,4259.65,4307.74,4250.05,4307.74,3399405.2193543
2004-04-08,4298.13,4346.21,4288.53,4307.74,3021369.3415629
2004-04-09,4230.83,4269.28,4201.99,4230.83,3304558.0117162
2004-04-12,4269.28,4288.53,4230.83,4250.05,1578803.5338374
2004-04-13,4278.89,4298.13,4240.43,4240.43,1717848.5365606
2004-04-14,4230.83,4288.53,4182.73,4221.2,4099731.9086997
2004-04-15,4250.05,4288.53,4173.14,4221.2,5328790.1281499
2004-04-16,4192.37,4240.43,4153.91,4201.99,3693097.3395386
2004-04-19,4250.05,4326.98,4230.83,4298.13,5770784.1377882
2004-04-20,4317.36,4413.51,4317.36,4384.67,12844879.31268
2004-04-21,4413.51,4461.6,4355.83,4394.28,9593152.7011296
2004-04-22,4423.14,4509.67,4365.44,4384.67,11767036.648756
2004-04-23,4451.98,4490.44,4423.14,4480.82,5772137.090549
2004-04-26,4509.67,4528.89,4461.6,4490.44,5119857.2866727
2004-04-27,4442.37,4461.6,4394.28,4432.73,3135977.8896367
2004-04-28,4288.53,4298.13,4201.99,4240.43,9119956.4693638
2004-04-30,4153.91,4153.91,4076.98,4105.81,8886897.3085511
2004-05-06,4153.91,4173.14,4038.52,4048.13,6779780.7767316
2004-05-07,4019.28,4067.37,4009.66,4019.28,5340748.9057056
2004-05-10,3971.21,3980.82,3855.83,3865.43,7772968.5440612
2004-05-11,3846.21,3903.9,3826.98,3846.21,4928811.9259841
2004-05-12,3932.73,3942.36,3855.83,3884.66,4435439.8363565
2004-05-13,3865.43,3865.43,3826.98,3826.98,4658517.4576988
2004-05-14,3846.21,3884.66,3826.98,3846.21,5121207.2284111
2004-05-17,3826.98,3836.57,3730.81,3740.45,4645622.2521566
2004-05-18,3759.66,3817.36,3759.66,3788.51,4100046.0587102
2004-05-19,3788.51,3836.57,3759.66,3798.13,4799644.0806193
2004-05-20,3826.98,3836.57,3740.45,3750.05,4146949.759317
2004-05-21,3778.89,3836.57,3769.29,3807.74,4499917.8714156
2004-05-24,3769.29,3788.51,3750.05,3769.29,3372780.7550472
2004-05-25,3855.83,3865.43,3778.89,3778.89,4995787.1023406
2004-05-26,3798.13,3846.21,3788.51,3826.98,3667098.1642301
2004-05-27,3846.21,3913.49,3836.57,3884.66,4433985.5125061
2004-05-28,3903.9,3961.58,3894.27,3903.9,4535799.2224533
2004-05-31,3913.49,3923.12,3836.57,3865.43,3399094.0803662
2004-06-01,3865.43,3903.9,3855.83,3875.05,1783577.1496167
2004-06-02,3846.21,3855.83,3826.98,3836.57,2435545.814505
2004-06-03,3865.43,3894.27,3759.66,3788.51,4266549.5789632
2004-06-04,3798.13,3817.36,3769.29,3798.13,2906970.5613874
2004-06-07,3875.05,3913.49,3865.43,3903.9,3919710.9049286
2004-06-08,3903.9,3932.73,3865.43,3913.49,3150849.3295899
2004-06-09,3942.36,3961.58,3884.66,3884.66,3331596.9934492
2004-06-10,3884.66,3971.21,3875.05,3942.36,4336537.7851327
2004-06-11,3942.36,3942.36,3894.27,3903.9,5503612.0997987
2004-06-14,3884.66,3923.12,3855.83,3855.83,2050230.2880681
2004-06-15,3894.27,3913.49,3865.43,3903.9,3012943.4970325
2004-06-16,3894.27,3961.58,3894.27,3961.58,3986478.320735
2004-06-17,3923.12,3942.36,3884.66,3923.12,3210336.0930767
2004-06-18,3913.49,3923.12,3807.74,3826.98,3881232.045178
2004-06-21,3903.9,3942.36,3884.66,3894.27,4071861.8847665
2004-06-22,3846.21,3894.27,3836.57,3894.27,2170242.617792
2004-06-23,3884.66,3894.27,3846.21,3865.43,2766365.8490274
2004-06-24,3894.27,3942.36,3894.27,3923.12,3582444.2713092
2004-06-25,3932.73,3942.36,3903.9,3932.73,2068846.4362932
2004-06-28,3932.73,3942.36,3913.49,3923.12,1540845.5809733
2004-06-29,3932.73,3932.73,3913.49,3913.49,1497476.82074
2004-06-30,3961.58,3971.21,3923.12,3951.94,3944152.3779487
2004-07-01,3961.58,4038.52,3961.58,4000.04,7116422.1213525
2004-07-02,3951.94,3980.82,3942.36,3980.82,4205291.330593
2004-07-05,3932.73,3961.58,3913.49,3932.73,3406372.7253376
2004-07-06,3932.73,4000.04,3923.12,3932.73,2860692.1497791
2004-07-07,3923.12,3961.58,3894.27,3913.49,5558834.2518013
2004-07-08,3884.66,3903.9,3865.43,3884.66,2604439.0829208
2004-07-09,3884.66,3884.66,3836.57,3846.21,2915497.7770074
2004-07-12,3894.27,3913.49,3865.43,3865.43,3517963.2252277
2004-07-13,3836.57,3875.05,3826.98,3865.43,3489365.5375321
2004-07-14,3865.43,3875.05,3826.98,3836.57,3354789.8958206
2004-07-15,3855.83,3865.43,3826.98,3855.83,2213091.474813
2004-07-16,3817.36,3846.21,3807.74,3836.57,2864540.236489
2004-07-20,3769.29,3778.89,3730.81,3759.66,3794807.6710479
2004-07-21,3769.29,3798.13,3759.66,3798.13,3191823.3232895
2004-07-22,3807.74,3817.36,3759.66,3778.89,3684154.6028185
2004-07-23,3788.51,3798.13,3750.05,3759.66,2566688.8906067
2004-07-26,3730.81,3759.66,3711.58,3711.58,3139409.4515723
2004-07-27,3701.96,3711.58,3682.74,3692.36,2807965.1317256
2004-07-28,3788.51,3798.13,3750.05,3759.66,3681867.2294195
2004-07-29,3692.36,3711.58,3653.88,3673.12,6350473.2084113
2004-07-30,3769.29,3807.74,3750.05,3759.66,4757629.276821
2004-08-02,3769.29,3769.29,3701.96,3740.45,2918827.9678534
2004-08-03,3692.36,3701.96,3663.52,3673.12,3507668.5394209
2004-08-04,3682.74,3701.96,3653.88,3673.12,3593674.3814284
2004-08-05,3663.52,3692.36,3625.05,3634.67,3293742.419023
2004-08-06,3586.59,3605.82,3567.33,3605.82,4239402.2004215
2004-08-09,3528.88,3567.33,3519.27,3548.12,4514686.936605
2004-08-10,3538.5,3548.12,3509.66,3509.66,4206851.0402298
2004-08-11,3538.5,3557.74,3509.66,3557.74,3951533.3976838
2004-08-12,3519.27,3538.5,3480.8,3490.43,3523580.7894726
2004-08-13,3500.04,3509.66,3461.57,3461.57,4355674.8402442
2004-08-16,3461.57,3490.43,3413.52,3451.97,4101603.7609986
2004-08-17,3528.88,3538.5,3471.19,3490.43,3911391.4498586
2004-08-18,3480.8,3490.43,3442.35,3461.57,3189639.3283285
2004-08-19,3509.66,3548.12,3490.43,3538.5,4888147.0639242
2004-08-20,3490.43,3576.98,3490.43,3557.74,3994485.6331428
2004-08-23,3596.21,3682.74,3596.21,3625.05,5771302.0336521
2004-08-24,3673.12,3711.58,3663.52,3711.58,5767561.3400768
2004-08-25,3673.12,3711.58,3644.29,3711.58,3972438.9266562
2004-08-26,3721.2,3730.81,3673.12,3682.74,2653943.3032629
2004-08-27,3721.2,3730.81,3682.74,3692.36,2195518.1440348
2004-08-30,3673.12,3682.74,3634.67,3644.29,3283551.1116542
2004-08-31,3634.67,3673.12,3625.05,3634.67,2209452.1523273
2004-09-01,3625.05,3682.74,3625.05,3644.29,3051528.7462435
2004-09-02,3673.12,3682.74,3644.29,3653.88,1983565.2470255
2004-09-03,3682.74,3721.2,3663.52,3692.36,4417242.2202541
2004-09-06,3711.58,3759.66,3682.74,3740.45,3826320.0284893
2004-09-07,3750.05,3798.13,3740.45,3769.29,3728563.1694762
2004-09-08,3788.51,3788.51,3750.05,3778.89,2658311.293185
2004-09-09,3750.05,3788.51,3730.81,3750.05,2717486.9176838
2004-09-10,3701.96,3740.45,3682.74,3701.96,7502466.3152258
2004-09-13,3750.05,3798.13,3740.45,3798.13,4331754.2741104
2004-09-14,3807.74,3807.74,3721.2,3740.45,4535175.9408031
2004-09-15,3750.05,3769.29,3711.58,3721.2,2954709.318891
2004-09-16,3730.81,3730.81,3673.12,3692.36,3045809.8109088
2004-09-17,3692.36,3701.96,3605.82,3634.67,4358585.4952934
2004-09-21,3673.12,3673.12,3576.98,3615.45,4285993.7583661
2004-09-22,3615.45,3625.05,3576.98,3605.82,2726118.5154159
2004-09-24,3567.33,3605.82,3557.74,3576.98,3153654.5988528
2004-09-27,3586.59,3605.82,3567.33,3586.59,2246163.5418911
2004-09-28,3576.98,3644.29,3567.33,3605.82,3122146.2561081
2004-09-29,3625.05,3634.67,3567.33,3596.21,3374965.7536824
2004-09-30,3653.88,3663.52,3615.45,3615.45,2539753.2873116
2004-10-01,3653.88,3673.12,3615.45,3634.67,1870103.8985107
2004-10-04,3682.74,3730.81,3673.12,3730.81,3725856.2602804
2004-10-05,3740.45,3750.05,3701.96,3730.81,3756432.1897353
2004-10-06,3711.58,3769.29,3711.58,3750.05,2491079.1054956
2004-10-07,3750.05,3769.29,3730.81,3750.05,1970566.6630454
2004-10-08,3701.96,3740.45,3692.36,3740.45,3064323.5843701
2004-10-12,3692.36,3701.96,3625.05,3634.67,3303726.969516
2004-10-13,3663.52,3692.36,3644.29,3644.29,3659818.5155846
2004-10-14,3644.29,3644.29,3605.82,3605.82,3090218.3775665
2004-10-15,3586.59,3596.21,3557.74,3567.33,3318181.8846948
2004-10-18,3576.98,3576.98,3557.74,3567.33,1974102.6070931
2004-10-19,3576.98,3596.21,3557.74,3596.21,3044457.8618222
2004-10-20,3586.59,3596.21,3528.88,3538.5,3787008.1191902
2004-10-21,3519.27,3528.88,3500.04,3519.27,3326503.3471131
2004-10-22,3548.12,3586.59,3538.5,3557.74,3404709.6372629
2004-10-25,3509.66,3538.5,3500.04,3509.66,3039258.8296998
2004-10-26,3480.8,3509.66,3480.8,3509.66,3727000.448817
2004-10-27,3519.27,3548.12,3500.04,3519.27,2853307.1153473
2004-10-28,3586.59,3605.82,3548.12,3548.12,3947478.554098
2004-10-29,3557.74,3576.98,3528.88,3548.12,5063489.9424594
2004-11-01,3557.74,3567.33,3509.66,3528.88,1751546.8963114
2004-11-02,3557.74,3567.33,3519.27,3528.88,2974051.1235301
2004-11-04,3605.82,3615.45,3567.33,3576.98,4158389.6373346
2004-11-05,3625.05,3673.12,3615.45,3663.52,4342465.4846915
2004-11-08,3653.88,3663.52,3605.82,3625.05,2492118.9119201
2004-11-09,3576.98,3615.45,3557.74,3596.21,3147728.9066423
2004-11-10,3605.82,3605.82,3548.12,3567.33,2224947.8776048
2004-11-11,3653.88,3673.12,3567.33,3596.21,4576774.2198271
2004-11-12,3557.74,3644.29,3557.74,3644.29,4394049.3178826
2004-11-15,3653.88,3682.74,3625.05,3682.74,3220216.2614575
2004-11-16,3653.88,3673.12,3625.05,3644.29,2435753.5750551
2004-11-17,3644.29,3644.29,3586.59,3605.82,3417397.082255
2004-11-18,3634.67,3644.29,3586.59,3625.05,3950700.3481353
2004-11-19,3644.29,3653.88,3615.45,3634.67,2032966.0889297
2004-11-22,3557.74,3576.98,3519.27,3538.5,3668657.8738668
2004-11-24,3567.33,3596.21,3557.74,3567.33,3690704.5803534
2004-11-25,3586.59,3605.82,3538.5,3548.12,2476001.9123407
2004-11-26,3557.74,3567.33,3519.27,3548.12,2375849.2831198
